web-scraper-order,web-scraper-start-url,hotel_link,hotel_link-href,review_count,pagination
"1684891923-2480","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","590. Hati Padi Cottages","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2637307-Reviews-Hati_Padi_Cottages-Ubud_Gianyar_Regency_Bali.html","255 ulasan",""
"1684891923-2481","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","591. Villa Coco","https://www.tripadvisor.co.id/Hotel_Review-g469404-d631859-Reviews-Villa_Coco-Seminyak_Kuta_District_Bali.html","856 ulasan",""
"1684891923-2482","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","592. The Visala Bali","https://www.tripadvisor.co.id/Hotel_Review-g13356179-d8571578-Reviews-The_Visala_Bali-Kerobokan_Kelod_North_Kuta_Bali.html","237 ulasan",""
"1684891923-2483","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","593. Lokal Bali Hostel","https://www.tripadvisor.co.id/Hotel_Review-g562690-d11846148-Reviews-Lokal_Bali_Hostel-Tuban_Kuta_Kuta_District_Bali.html","84 ulasan",""
"1684891923-2484","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","594. Lembongan Cliff Villas","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1988278-Reviews-Lembongan_Cliff_Villas-Nusa_Lembongan_Bali.html","374 ulasan",""
"1684891923-2485","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","595. Nick's Hidden Cottages","https://www.tripadvisor.co.id/Hotel_Review-g297701-d662197-Reviews-Nick_s_Hidden_Cottages-Ubud_Gianyar_Regency_Bali.html","488 ulasan",""
"1684891923-2486","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","596. Frangipani Beach Boutique Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297699-d1389118-Reviews-Frangipani_Beach_Boutique_Hotel-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html","219 ulasan",""
"1684891923-2487","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","597. RC Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d3220072-Reviews-RC_Villas-Seminyak_Kuta_District_Bali.html","199 ulasan",""
"1684891923-2488","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","598. The Dafish Accommodation Bar & Cafe","https://www.tripadvisor.co.id/Hotel_Review-g2538504-d4281809-Reviews-The_Dafish_Accommodation_Bar_Cafe-Nusa_Ceningan_Bali.html","186 ulasan",""
"1684891923-2489","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","599. Bale Bali Inn","https://www.tripadvisor.co.id/Hotel_Review-g297701-d7181255-Reviews-Bale_Bali_Inn-Ubud_Gianyar_Regency_Bali.html","150 ulasan",""
"1684891923-2490","https://www.tripadvisor.co.id/Hotels-g294226-oa570-Bali-Hotels.html","600. Brown Feather Hotel","https://www.tripadvisor.co.id/Hotel_Review-g608486-d3731927-Reviews-Brown_Feather_Hotel-Kerobokan_North_Kuta_Bali.html","308 ulasan",""
"1684891927-2491","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","541. Mambo Beach Resort","https://www.tripadvisor.co.id/Hotel_Review-g12948593-d25182773-Reviews-Mambo_Beach_Resort-Ped_Nusa_Penida_Bali.html","117 ulasan",""
"1684891927-2492","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","542. Plataran Menjangan Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g2092500-d8555912-Reviews-Plataran_Menjangan_Resort_Spa-West_Bali_National_Park_Buleleng_Regency_Bali.html","442 ulasan",""
"1684891927-2493","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","543. Lembongan Island Beach Villas","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d596205-Reviews-Lembongan_Island_Beach_Villas-Nusa_Lembongan_Bali.html","302 ulasan",""
"1684891927-2494","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","544. LUXE Villas Bali","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8059772-Reviews-LUXE_Villas_Bali-Ubud_Gianyar_Regency_Bali.html","580 ulasan",""
"1684891927-2495","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","545. Amandari","https://www.tripadvisor.co.id/Hotel_Review-g1933359-d307591-Reviews-Amandari-Kedewatan_Ubud_Gianyar_Regency_Bali.html","387 ulasan",""
"1684891927-2496","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","546. Bali Island Villas & Spa","https://www.tripadvisor.co.id/Hotel_Review-g13356179-d674180-Reviews-Bali_Island_Villas_Spa-Kerobokan_Kelod_North_Kuta_Bali.html","488 ulasan",""
"1684891927-2497","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","547. Atres Villa Homestay","https://www.tripadvisor.co.id/Hotel_Review-g608490-d1886932-Reviews-Atres_Villa_Homestay-Munduk_Banjar_Buleleng_Regency_Bali.html","309 ulasan",""
"1684891927-2498","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","548. Vision Villa Resort","https://www.tripadvisor.co.id/Hotel_Review-g297695-d1651524-Reviews-Vision_Villa_Resort-Gianyar_Gianyar_Regency_Bali.html","170 ulasan",""
"1684891927-2499","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","549. My Capsule Bali","https://www.tripadvisor.co.id/Hotel_Review-g608486-d8114244-Reviews-My_Capsule_Bali-Kerobokan_North_Kuta_Bali.html","905 ulasan",""
"1684891927-2500","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","550. Villa Sabandari","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1489482-Reviews-Villa_Sabandari-Ubud_Gianyar_Regency_Bali.html","497 ulasan",""
"1684891927-2501","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","551. Bali Hotel Pearl","https://www.tripadvisor.co.id/Hotel_Review-g608487-d1164388-Reviews-Bali_Hotel_Pearl-Legian_Kuta_District_Bali.html","503 ulasan",""
"1684891927-2502","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","552. Solo Villas & Retreat","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10168801-Reviews-Solo_Villas_Retreat-Ubud_Gianyar_Regency_Bali.html","276 ulasan",""
"1684891927-2503","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","553. Tetirah Boutique Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10496171-Reviews-Tetirah_Boutique_Hotel-Ubud_Gianyar_Regency_Bali.html","120 ulasan",""
"1684891927-2504","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","554. Royal Samaja Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d8602188-Reviews-Royal_Samaja_Villas-Seminyak_Kuta_District_Bali.html","356 ulasan",""
"1684891927-2505","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","555. Vansari Hotel Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d8797397-Reviews-Vansari_Hotel_Seminyak-Seminyak_Kuta_District_Bali.html","195 ulasan",""
"1684891927-2506","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","556. Sampatti Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d23270607-Reviews-Sampatti_Villas-Seminyak_Kuta_District_Bali.html","97 ulasan",""
"1684891927-2507","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","557. Nau Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g15573114-d13222007-Reviews-Nau_Villa_Ubud-Sebatu_Tegalalang_Gianyar_Regency_Bali.html","270 ulasan",""
"1684891927-2508","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","558. Naturale Villas","https://www.tripadvisor.co.id/Hotel_Review-g21415258-d6394377-Reviews-Naturale_Villas-Jungutbatu_Nusa_Penida_Bali.html","264 ulasan",""
"1684891927-2509","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","559. Lovina Oasis","https://www.tripadvisor.co.id/Hotel_Review-g1599559-d4228521-Reviews-Lovina_Oasis-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html","126 ulasan",""
"1684891927-2510","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","560. Guci Guesthouses","https://www.tripadvisor.co.id/Hotel_Review-g297701-d309107-Reviews-Guci_Guesthouses-Ubud_Gianyar_Regency_Bali.html","175 ulasan",""
"1684891927-2511","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","561. The Zala Villa","https://www.tripadvisor.co.id/Hotel_Review-g311298-d2147120-Reviews-The_Zala_Villa-Canggu_North_Kuta_Bali.html","235 ulasan",""
"1684891927-2512","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","562. Bali Yarra Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1635064-Reviews-Bali_Yarra_Villas-Seminyak_Kuta_District_Bali.html","463 ulasan",""
"1684891927-2513","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","563. La Joya Balangan Resort","https://www.tripadvisor.co.id/Hotel_Review-g297696-d620516-Reviews-La_Joya_Balangan_Resort-Jimbaran_South_Kuta_Bali.html","618 ulasan",""
"1684891927-2514","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","564. Villa Jempana","https://www.tripadvisor.co.id/Hotel_Review-g303952-d14821368-Reviews-Villa_Jempana-Kintamani_Bangli_Bali.html","75 ulasan",""
"1684891927-2515","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","565. Yulia Beach Inn","https://www.tripadvisor.co.id/Hotel_Review-g297697-d556829-Reviews-Yulia_Beach_Inn-Kuta_Kuta_District_Bali.html","476 ulasan",""
"1684891927-2516","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","566. Song Lambung Beach Hut","https://www.tripadvisor.co.id/Hotel_Review-g21415258-d2507550-Reviews-Song_Lambung_Beach_Hut-Jungutbatu_Nusa_Penida_Bali.html","194 ulasan",""
"1684891927-2517","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","567. Ayana Residences","https://www.tripadvisor.co.id/Hotel_Review-g297696-d8476953-Reviews-Ayana_Residences-Jimbaran_South_Kuta_Bali.html","139 ulasan",""
"1684891927-2518","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","568. Stellar Capsules","https://www.tripadvisor.co.id/Hotel_Review-g469404-d18682309-Reviews-Stellar_Capsules-Seminyak_Kuta_District_Bali.html","49 ulasan",""
"1684891927-2519","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","569. Chillhouse Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d10030100-Reviews-Chillhouse_Lembongan-Nusa_Lembongan_Bali.html","71 ulasan",""
"1684891927-2520","https://www.tripadvisor.co.id/Hotels-g294226-oa540-Bali-Hotels.html","570. Masa Inn","https://www.tripadvisor.co.id/Hotel_Review-g297697-d1163949-Reviews-Masa_Inn-Kuta_Kuta_District_Bali.html","408 ulasan",""
"1684891932-2521","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","511. Peppers Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g13356179-d673618-Reviews-Peppers_Seminyak-Kerobokan_Kelod_North_Kuta_Bali.html","1.358 ulasan",""
"1684891932-2522","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","512. Sabana Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d19782445-Reviews-Sabana_Ubud-Ubud_Gianyar_Regency_Bali.html","94 ulasan",""
"1684891932-2523","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","513. Capella Ubud, Bali","https://www.tripadvisor.co.id/Hotel_Review-g608497-d14821344-Reviews-Capella_Ubud_Bali-Tegalalang_Gianyar_Regency_Bali.html","338 ulasan",""
"1684891932-2524","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","514. The Elementum","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d15632235-Reviews-The_Elementum-Pecatu_Bukit_Peninsula_Bali.html","92 ulasan",""
"1684891932-2525","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","515. Adiwana Svarga Loka","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6656612-Reviews-Adiwana_Svarga_Loka-Ubud_Gianyar_Regency_Bali.html","299 ulasan",""
"1684891932-2526","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","516. Ubud Valley Boutique Resort","https://www.tripadvisor.co.id/Hotel_Review-g12076487-d14132030-Reviews-Ubud_Valley_Boutique_Resort-Pejeng_Kangin_Tampaksiring_Gianyar_Regency_Bali.html","141 ulasan",""
"1684891932-2527","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","517. The Royal Santrian","https://www.tripadvisor.co.id/Hotel_Review-g17468006-d1581596-Reviews-The_Royal_Santrian-Kuta_Selatan_Kuta_District_Bali.html","728 ulasan",""
"1684891932-2528","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","518. Aria Villas Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d5962556-Reviews-Aria_Villas_Ubud-Ubud_Gianyar_Regency_Bali.html","748 ulasan",""
"1684891932-2529","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","519. Pondok Sebatu Villa","https://www.tripadvisor.co.id/Hotel_Review-g15573114-d5249993-Reviews-Pondok_Sebatu_Villa-Sebatu_Tegalalang_Gianyar_Regency_Bali.html","327 ulasan",""
"1684891932-2530","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","520. Bliss Surfer Hotel","https://www.tripadvisor.co.id/Hotel_Review-g608487-d2545307-Reviews-Bliss_Surfer_Hotel-Legian_Kuta_District_Bali.html","1.462 ulasan",""
"1684891932-2531","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","521. Samsara Inn by Lingga Murti","https://www.tripadvisor.co.id/Hotel_Review-g297697-d2636642-Reviews-Samsara_Inn_by_Lingga_Murti-Kuta_Kuta_District_Bali.html","437 ulasan",""
"1684891932-2532","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","522. Le Yanandra","https://www.tripadvisor.co.id/Hotel_Review-g297696-d8746312-Reviews-Le_Yanandra-Jimbaran_South_Kuta_Bali.html","137 ulasan",""
"1684891932-2533","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","523. Plataran Canggu Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g608486-d309675-Reviews-Plataran_Canggu_Resort_Spa-Kerobokan_North_Kuta_Bali.html","469 ulasan",""
"1684891932-2534","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","524. Kubu Cempaka Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d7358707-Reviews-Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.html","347 ulasan",""
"1684891932-2535","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","525. Lilin Lovina Beach Hotel","https://www.tripadvisor.co.id/Hotel_Review-g1600250-d2372350-Reviews-Lilin_Lovina_Beach_Hotel-Kaliasem_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bal.html","484 ulasan",""
"1684891932-2536","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","526. GK Bali Resort","https://www.tripadvisor.co.id/Hotel_Review-g15573114-d21676728-Reviews-GK_Bali_Resort-Sebatu_Tegalalang_Gianyar_Regency_Bali.html","78 ulasan",""
"1684891932-2537","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","527. Alam Puisi Villa","https://www.tripadvisor.co.id/Hotel_Review-g1025505-d5279733-Reviews-Alam_Puisi_Villa-Tampaksiring_Gianyar_Regency_Bali.html","498 ulasan",""
"1684891932-2538","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","528. Puri Padma Hotel and Spa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6940140-Reviews-Puri_Padma_Hotel_and_Spa-Ubud_Gianyar_Regency_Bali.html","192 ulasan",""
"1684891932-2539","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","529. 1000 Dream Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g1600249-d2287530-Reviews-1000_Dream_Bungalow-Pemaron_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html","246 ulasan",""
"1684891932-2540","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","530. Alindra Villa","https://www.tripadvisor.co.id/Hotel_Review-g297696-d4885951-Reviews-Alindra_Villa-Jimbaran_South_Kuta_Bali.html","484 ulasan",""
"1684891932-2541","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","531. Nick's Pension","https://www.tripadvisor.co.id/Hotel_Review-g297701-d317484-Reviews-Nick_s_Pension-Ubud_Gianyar_Regency_Bali.html","443 ulasan",""
"1684891932-2542","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","532. Pandana Boutique Hotel","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1912056-Reviews-Pandana_Boutique_Hotel-Nusa_Lembongan_Bali.html","224 ulasan",""
"1684891932-2543","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","533. Seminyak Lagoon All Suites","https://www.tripadvisor.co.id/Hotel_Review-g469404-d3931367-Reviews-Seminyak_Lagoon_All_Suites-Seminyak_Kuta_District_Bali.html","348 ulasan",""
"1684891932-2544","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","534. D'Legon Luxury Villas","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10287280-Reviews-D_Legon_Luxury_Villas-Ubud_Gianyar_Regency_Bali.html","119 ulasan",""
"1684891932-2545","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","535. Ubud Wana Resort","https://www.tripadvisor.co.id/Hotel_Review-g3185061-d7391932-Reviews-Ubud_Wana_Resort-Mas_Ubud_Gianyar_Regency_Bali.html","716 ulasan",""
"1684891932-2546","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","536. Ubud Padi Villas","https://www.tripadvisor.co.id/Hotel_Review-g1933359-d3947918-Reviews-Ubud_Padi_Villas-Kedewatan_Ubud_Gianyar_Regency_Bali.html","430 ulasan",""
"1684891932-2547","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","537. Hibiscus cottages","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1307756-Reviews-Hibiscus_Cottages-Ubud_Gianyar_Regency_Bali.html","159 ulasan",""
"1684891932-2548","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","538. The Leaf Jimbaran","https://www.tripadvisor.co.id/Hotel_Review-g297696-d8566314-Reviews-The_Leaf_Jimbaran-Jimbaran_South_Kuta_Bali.html","446 ulasan",""
"1684891932-2549","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","539. Ketut's Place Villas Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d15301919-Reviews-Ketut_s_Place_Villas_Ubud-Ubud_Gianyar_Regency_Bali.html","89 ulasan",""
"1684891932-2550","https://www.tripadvisor.co.id/Hotels-g294226-oa510-Bali-Hotels.html","540. Hideaway Residence Bali","https://www.tripadvisor.co.id/Hotel_Review-g1219108-d14116304-Reviews-Hideaway_Residence_Bali-Ungasan_Bukit_Peninsula_Bali.html","112 ulasan",""
"1684891937-2551","https://www.tripadvisor.co.id/Hotels-g294226-oa480-Bali-Hotels.html","481. Asvara Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d19717569-Reviews-Asvara_Villa_Ubud_by_Ini_Vie_Hospitality-Ubud_Gianyar_Regency_Bali.html","464 ulasan",""
"1684891937-2552","https://www.tripadvisor.co.id/Hotels-g294226-oa480-Bali-Hotels.html","482. The Artini Dijiwa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d11715633-Reviews-The_Artini_Dijiwa_Ubud-Ubud_Gianyar_Regency_Bali.html","251 ulasan",""
"1684891937-2553","https://www.tripadvisor.co.id/Hotels-g294226-oa480-Bali-Hotels.html","483. Nefatari Exclusive Villas","https://www.tripadvisor.co.id/Hotel_Review-g297701-d617595-Reviews-Nefatari_Exclusive_Villas-Ubud_Gianyar_Regency_Bali.html","568 ulasan",""
"1684891937-2554","https://www.tripadvisor.co.id/Hotels-g294226-oa480-Bali-Hotels.html","484. Tirta Sari Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g608493-d2692560-Reviews-Tirta_Sari_Bungalows-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html","384 ulasan",""
"1684891937-2555","https://www.tripadvisor.co.id/Hotels-g294226-oa480-Bali-Hotels.html","485. Sama's Cottages and Villas","https://www.tripadvisor.co.id/Hotel_Review-g297701-d878005-Reviews-Sama_s_Cottages_and_Villas-Ubud_Gianyar_Regency_Bali.html","586 ulasan",""
